longitude,latitude,altitude,time,tau_cirrus,tau_contrail,rf_sw,rf_lw,width,depth,segment_length,n_ice_per_m,r_ice_vol,location
10.816,63.365,27982.0,2024-11-11 00:10:00,0.0909,0.0186,0.0,0.884,19619.0,1500.0,3724.0,486000000000.0,1.1482e-05,Oslo_Norway
10.82,63.423,27956.0,2024-11-11 00:20:00,0.0972,0.0152,0.0,0.708,20280.0,1500.0,3768.0,478000000000.0,1.0829e-05,Oslo_Norway
10.824,63.482,27933.0,2024-11-11 00:30:00,0.1011,0.0143,0.0,0.651,20858.0,1500.0,3814.0,470000000000.0,1.0439e-05,Oslo_Norway
10.829,63.54,27910.0,2024-11-11 00:40:00,0.1053,0.0114,0.0,0.498,21354.0,1500.0,3862.0,463000000000.0,9.521e-06,Oslo_Norway
10.833,63.599,27894.0,2024-11-11 00:50:00,0.1082,0.0119,0.0,0.52,21807.0,1500.0,3904.0,456000000000.0,1.012e-05,Oslo_Norway
10.838,63.658,27874.0,2024-11-11 01:00:00,0.109,0.0109,0.0,0.457,22180.0,1500.0,3950.0,449000000000.0,9.699e-06,Oslo_Norway
10.842,63.717,27854.0,2024-11-11 01:10:00,0.1135,0.0121,0.0,0.503,22478.0,1500.0,3999.0,443000000000.0,1.0316e-05,Oslo_Norway
10.847,63.775,27835.0,2024-11-11 01:20:00,0.1235,0.0102,0.0,0.401,22679.0,1500.0,4051.0,435000000000.0,9.544e-06,Oslo_Norway
10.852,63.834,27825.0,2024-11-11 01:30:00,0.1389,0.0121,0.0,0.479,22835.0,1500.0,4095.0,430000000000.0,1.0779e-05,Oslo_Norway
10.858,63.892,27805.0,2024-11-11 01:40:00,0.1546,0.0118,0.0,0.454,22904.0,1500.0,4139.0,423000000000.0,1.0648e-05,Oslo_Norway
10.864,63.95,27795.0,2024-11-11 01:50:00,0.17,0.0141,0.0,0.541,22882.0,1500.0,4185.0,417000000000.0,1.1827e-05,Oslo_Norway
10.871,64.008,27782.0,2024-11-11 02:00:00,0.1856,0.0146,0.0,0.543,22757.0,1500.0,4234.0,411000000000.0,1.1958e-05,Oslo_Norway
10.879,64.066,27772.0,2024-11-11 02:10:00,0.1851,0.018,0.0,0.673,22549.0,1500.0,4283.0,404000000000.0,1.3291e-05,Oslo_Norway
10.888,64.123,27743.0,2024-11-11 02:20:00,0.1862,0.0097,0.0,0.327,22341.0,1500.0,4328.0,398000000000.0,9.92e-06,Oslo_Norway
10.897,64.181,27733.0,2024-11-11 02:30:00,0.1854,0.0129,0.0,0.445,22114.0,1500.0,4371.0,393000000000.0,1.1228e-05,Oslo_Norway
10.906,64.238,27707.0,2024-11-11 02:40:00,0.1861,0.0007,0.0,0.013,21866.0,1500.0,4411.0,388000000000.0,2.54e-06,Oslo_Norway
10.562,59.753,29843.0,2024-11-10 14:50:00,0.0023,2.6981,0.0,43.117,173.0,115.0,1478.0,29853000000000.0,1.516e-06,Oslo_Norway
10.559,59.834,29869.0,2024-11-10 15:00:00,0.003,1.8686,0.0,35.423,256.0,146.0,1505.0,26930000000000.0,1.71e-06,Oslo_Norway
10.555,59.914,29895.0,2024-11-10 15:10:00,0.0036,1.2991,0.0,28.55,347.0,173.0,1533.0,24732000000000.0,1.911e-06,Oslo_Norway
10.551,59.993,29915.0,2024-11-10 15:20:00,0.0045,1.2358,0.0,29.316,428.0,196.0,1562.0,22908000000000.0,2.106e-06,Oslo_Norway
10.546,60.07,29931.0,2024-11-10 15:30:00,0.0051,1.3811,0.0,33.897,490.0,217.0,1591.0,21320000000000.0,2.287e-06,Oslo_Norway
10.542,60.146,29944.0,2024-11-10 15:40:00,0.0061,1.4185,0.0,36.258,535.0,237.0,1623.0,19875000000000.0,2.456e-06,Oslo_Norway
10.537,60.221,29957.0,2024-11-10 15:50:00,0.0073,1.3186,0.0,35.653,563.0,256.0,1655.0,18563000000000.0,2.612e-06,Oslo_Norway
10.533,60.295,29961.0,2024-11-10 16:00:00,0.0086,1.2183,0.0,34.65,573.0,274.0,1688.0,17346000000000.0,2.751e-06,Oslo_Norway
10.529,60.368,29964.0,2024-11-10 16:10:00,0.0081,1.2023,0.0,35.211,569.0,291.0,1721.0,16222000000000.0,2.869e-06,Oslo_Norway
10.526,60.441,29961.0,2024-11-10 16:20:00,0.0079,1.2738,0.0,37.696,560.0,308.0,1752.0,15198000000000.0,2.981e-06,Oslo_Norway
10.522,60.513,29951.0,2024-11-10 16:30:00,0.0078,1.4061,0.0,41.529,553.0,324.0,1784.0,14253000000000.0,3.099e-06,Oslo_Norway
10.519,60.584,29934.0,2024-11-10 16:40:00,0.0068,1.5215,0.0,44.622,553.0,340.0,1814.0,13384000000000.0,3.222e-06,Oslo_Norway
10.517,60.655,29915.0,2024-11-10 16:50:00,0.006,1.5362,0.0,45.559,564.0,356.0,1844.0,12585000000000.0,3.349e-06,Oslo_Norway
10.515,60.725,29892.0,2024-11-10 17:00:00,0.0055,1.4309,0.0,43.947,589.0,372.0,1873.0,11859000000000.0,3.484e-06,Oslo_Norway
10.515,60.794,29869.0,2024-11-10 17:10:00,0.0048,1.2712,0.0,40.917,628.0,387.0,1901.0,11199000000000.0,3.622e-06,Oslo_Norway
10.516,60.863,29846.0,2024-11-10 17:20:00,0.0043,1.156,0.0,38.752,684.0,403.0,1926.0,10606000000000.0,3.77e-06,Oslo_Norway
10.517,60.931,29826.0,2024-11-10 17:30:00,0.0038,1.1335,0.0,38.906,758.0,419.0,1952.0,10063000000000.0,3.934e-06,Oslo_Norway
10.52,60.999,29810.0,2024-11-10 17:40:00,0.0034,1.1343,0.0,39.026,855.0,435.0,1976.0,9537000000000.0,4.121e-06,Oslo_Norway
10.524,61.065,29800.0,2024-11-10 17:50:00,0.003,1.0285,0.0,36.509,977.0,451.0,2000.0,9050000000000.0,4.349e-06,Oslo_Norway
10.53,61.131,29793.0,2024-11-10 18:00:00,0.0028,0.8714,0.0,32.413,1115.0,468.0,2024.0,8587000000000.0,4.602e-06,Oslo_Norway
10.536,61.197,29787.0,2024-11-10 18:10:00,0.0031,0.8804,0.0,33.065,1269.0,485.0,2050.0,8138000000000.0,4.9e-06,Oslo_Norway
10.544,61.261,29783.0,2024-11-10 18:20:00,0.0034,0.8612,0.0,32.775,1427.0,502.0,2077.0,7695000000000.0,5.224e-06,Oslo_Norway
10.553,61.326,29780.0,2024-11-10 18:30:00,0.0035,0.7634,0.0,30.264,1589.0,520.0,2105.0,7255000000000.0,5.573e-06,Oslo_Norway
10.563,61.389,29780.0,2024-11-10 18:40:00,0.0037,0.8144,0.0,32.841,1752.0,538.0,2136.0,6813000000000.0,5.948e-06,Oslo_Norway
10.573,61.453,29780.0,2024-11-10 18:50:00,0.004,0.7304,0.0,30.967,1917.0,558.0,2169.0,6371000000000.0,6.353e-06,Oslo_Norway
10.585,61.516,29780.0,2024-11-10 19:00:00,0.0044,0.7708,0.0,32.887,2078.0,578.0,2204.0,5928000000000.0,6.792e-06,Oslo_Norway
10.598,61.579,29780.0,2024-11-10 19:10:00,0.0052,0.7071,0.0,31.176,2235.0,599.0,2239.0,5492000000000.0,7.262e-06,Oslo_Norway
10.612,61.641,29777.0,2024-11-10 19:20:00,0.0062,0.7557,0.0,33.033,2363.0,621.0,2276.0,5064000000000.0,7.754e-06,Oslo_Norway
10.625,61.704,29770.0,2024-11-10 19:30:00,0.0075,0.7077,0.0,31.497,2464.0,645.0,2313.0,4645000000000.0,8.271e-06,Oslo_Norway
10.639,61.766,29760.0,2024-11-10 19:40:00,0.0093,0.7431,0.0,32.75,2538.0,671.0,2352.0,4239000000000.0,8.816e-06,Oslo_Norway
10.653,61.828,29747.0,2024-11-10 19:50:00,0.0124,0.7545,0.0,33.197,2583.0,699.0,2389.0,3853000000000.0,9.385e-06,Oslo_Norway
10.667,61.889,29728.0,2024-11-10 20:00:00,0.0165,0.7373,0.0,28.578,2581.0,729.0,2425.0,3486000000000.0,9.966e-06,Oslo_Norway
10.681,61.951,29701.0,2024-11-10 20:10:00,0.0193,0.7911,0.0,29.976,2540.0,763.0,2462.0,3140000000000.0,1.0551e-05,Oslo_Norway
10.694,62.012,29665.0,2024-11-10 20:20:00,0.0224,0.8151,0.0,30.409,2483.0,800.0,2499.0,2818000000000.0,1.118e-05,Oslo_Norway
10.707,62.074,29626.0,2024-11-10 20:30:00,0.0252,0.8161,0.0,30.298,2420.0,842.0,2531.0,2526000000000.0,1.186e-05,Oslo_Norway
10.72,62.136,29577.0,2024-11-10 20:40:00,0.0281,0.8422,0.0,31.382,2357.0,890.0,2563.0,2258000000000.0,1.2606e-05,Oslo_Norway
10.733,62.198,29518.0,2024-11-10 20:50:00,0.0309,0.8708,0.0,32.498,2318.0,944.0,2595.0,2012000000000.0,1.3422e-05,Oslo_Norway
10.745,62.26,29449.0,2024-11-10 21:00:00,0.0333,0.8939,0.0,33.429,2341.0,1007.0,2628.0,1788000000000.0,1.4312e-05,Oslo_Norway
10.758,62.323,29373.0,2024-11-10 21:10:00,0.0313,0.8418,0.0,32.209,2478.0,1078.0,2662.0,1587000000000.0,1.517e-05,Oslo_Norway
10.769,62.385,29285.0,2024-11-10 21:20:00,0.0302,0.7573,0.0,29.829,2755.0,1155.0,2697.0,1411000000000.0,1.609e-05,Oslo_Norway
10.779,62.446,29190.0,2024-11-10 21:30:00,0.0296,0.6663,0.0,26.936,3133.0,1237.0,2732.0,1259000000000.0,1.7036e-05,Oslo_Norway
10.788,62.507,29085.0,2024-11-10 21:40:00,0.0296,0.5857,0.0,24.626,3554.0,1322.0,2768.0,1129000000000.0,1.7968e-05,Oslo_Norway
10.795,62.567,28973.0,2024-11-10 21:50:00,0.0317,0.5123,0.0,22.387,4019.0,1411.0,2800.0,1018000000000.0,1.8818e-05,Oslo_Norway
10.801,62.627,28848.0,2024-11-10 22:00:00,0.0345,0.4353,0.0,19.796,4644.0,1500.0,2831.0,925000000000.0,1.9558e-05,Oslo_Norway
10.804,62.686,28720.0,2024-11-10 22:10:00,0.0414,0.3332,0.0,15.859,5454.0,1500.0,2860.0,849000000000.0,1.9358e-05,Oslo_Norway
10.809,62.745,28599.0,2024-11-10 22:20:00,0.0486,0.2475,0.0,12.244,6434.0,1500.0,2888.0,789000000000.0,1.8795e-05,Oslo_Norway
10.814,62.804,28484.0,2024-11-10 22:30:00,0.052,0.1765,0.0,9.038,7604.0,1500.0,2913.0,745000000000.0,1.776e-05,Oslo_Norway
10.82,62.862,28386.0,2024-11-10 22:40:00,0.0559,0.1199,0.0,6.151,8931.0,1500.0,2934.0,713000000000.0,1.6208e-05,Oslo_Norway
10.826,62.92,28304.0,2024-11-10 22:50:00,0.0603,0.0785,0.0,3.978,10309.0,1500.0,2954.0,692000000000.0,1.4309e-05,Oslo_Norway
10.833,62.978,28241.0,2024-11-10 23:00:00,0.0649,0.0511,0.0,2.528,11639.0,1500.0,2976.0,677000000000.0,1.2589e-05,Oslo_Norway
10.84,63.035,28192.0,2024-11-10 23:10:00,0.0706,0.0385,0.0,1.854,12909.0,1500.0,2999.0,666000000000.0,1.135e-05,Oslo_Norway
10.847,63.093,28159.0,2024-11-10 23:20:00,0.074,0.0314,0.0,1.496,14123.0,1500.0,3021.0,657000000000.0,1.1001e-05,Oslo_Norway
10.854,63.15,28130.0,2024-11-10 23:30:00,0.0764,0.0288,0.0,1.371,15267.0,1500.0,3044.0,649000000000.0,1.102e-05,Oslo_Norway
10.86,63.208,28104.0,2024-11-10 23:40:00,0.0779,0.0274,0.0,1.309,16342.0,1500.0,3069.0,640000000000.0,1.1106e-05,Oslo_Norway
10.866,63.266,28077.0,2024-11-10 23:50:00,0.0785,0.0256,0.0,1.226,17342.0,1500.0,3096.0,631000000000.0,1.1123e-05,Oslo_Norway
10.872,63.325,28054.0,2024-11-11 00:00:00,0.0784,0.0241,0.0,1.152,18294.0,1500.0,3120.0,623000000000.0,1.1135e-05,Oslo_Norway
10.877,63.384,28031.0,2024-11-11 00:10:00,0.0869,0.0238,0.0,1.142,19195.0,1500.0,3148.0,614000000000.0,1.1335e-05,Oslo_Norway
10.883,63.442,28005.0,2024-11-11 00:20:00,0.0935,0.0197,0.0,0.932,20030.0,1500.0,3176.0,606000000000.0,1.0881e-05,Oslo_Norway
10.888,63.501,27979.0,2024-11-11 00:30:00,0.0979,0.0179,0.0,0.831,20783.0,1500.0,3206.0,597000000000.0,1.0368e-05,Oslo_Norway
10.893,63.56,27959.0,2024-11-11 00:40:00,0.1027,0.0147,0.0,0.65,21476.0,1500.0,3234.0,590000000000.0,9.581e-06,Oslo_Norway
10.899,63.619,27940.0,2024-11-11 00:50:00,0.1048,0.0146,0.0,0.644,22096.0,1500.0,3264.0,582000000000.0,1.0033e-05,Oslo_Norway
10.904,63.678,27920.0,2024-11-11 01:00:00,0.1046,0.0137,0.0,0.587,22639.0,1500.0,3296.0,575000000000.0,9.869e-06,Oslo_Norway
10.91,63.737,27900.0,2024-11-11 01:10:00,0.1075,0.0135,0.0,0.564,23100.0,1500.0,3332.0,567000000000.0,9.992e-06,Oslo_Norway
10.916,63.795,27884.0,2024-11-11 01:20:00,0.1198,0.0122,0.0,0.567,23458.0,1500.0,3370.0,558000000000.0,9.418e-06,Oslo_Norway
10.922,63.854,27871.0,2024-11-11 01:30:00,0.1342,0.0148,0.0,0.593,23780.0,1500.0,3401.0,552000000000.0,1.0539e-05,Oslo_Norway
10.929,63.912,27854.0,2024-11-11 01:40:00,0.1488,0.0145,0.0,0.567,23995.0,1500.0,3434.0,544000000000.0,1.068e-05,Oslo_Norway
10.937,63.97,27844.0,2024-11-11 01:50:00,0.1628,0.0167,0.0,0.647,24111.0,1500.0,3468.0,537000000000.0,1.1465e-05,Oslo_Norway
10.945,64.028,27831.0,2024-11-11 02:00:00,0.1774,0.0177,0.0,0.674,24119.0,1500.0,3505.0,529000000000.0,1.1956e-05,Oslo_Norway
10.954,64.086,27818.0,2024-11-11 02:10:00,0.1772,0.0192,0.0,0.73,24087.0,1500.0,3538.0,521000000000.0,1.2666e-05,Oslo_Norway
10.964,64.144,27792.0,2024-11-11 02:20:00,0.178,0.0137,0.0,0.488,24018.0,1500.0,3569.0,513000000000.0,1.0687e-05,Oslo_Norway
10.974,64.201,27776.0,2024-11-11 02:30:00,0.178,0.0119,0.0,0.409,23919.0,1500.0,3599.0,507000000000.0,1.0073e-05,Oslo_Norway
10.985,64.258,27756.0,2024-11-11 02:40:00,0.1763,0.0085,0.0,0.326,23767.0,1500.0,3629.0,502000000000.0,8.437e-06,Oslo_Norway
10.589,59.753,29833.0,2024-11-10 14:50:00,0.0023,8.9826,0.0,82.36,33.0,103.0,0.0,17120000000000.0,1.61e-06,Oslo_Norway
10.585,59.834,29862.0,2024-11-10 15:00:00,0.003,1.5287,0.0,31.093,295.0,137.0,1487.0,25352000000000.0,1.786e-06,Oslo_Norway
10.582,59.914,29885.0,2024-11-10 15:10:00,0.0035,1.2068,0.0,27.555,373.0,165.0,1515.0,23310000000000.0,1.984e-06,Oslo_Norway
10.579,59.993,29905.0,2024-11-10 15:20:00,0.0045,1.2781,0.0,30.817,445.0,190.0,1544.0,21586000000000.0,2.179e-06,Oslo_Norway
10.575,60.071,29925.0,2024-11-10 15:30:00,0.0052,1.4046,0.0,35.044,502.0,212.0,1574.0,20064000000000.0,2.362e-06,Oslo_Norway
10.571,60.147,29938.0,2024-11-10 15:40:00,0.0063,1.3601,0.0,35.765,544.0,232.0,1603.0,18707000000000.0,2.534e-06,Oslo_Norway
10.567,60.222,29948.0,2024-11-10 15:50:00,0.0076,1.2257,0.0,34.308,571.0,251.0,1634.0,17461000000000.0,2.694e-06,Oslo_Norway
10.563,60.297,29954.0,2024-11-10 16:00:00,0.0089,1.1656,0.0,34.1,579.0,270.0,1665.0,16307000000000.0,2.838e-06,Oslo_Norway
10.56,60.37,29957.0,2024-11-10 16:10:00,0.0084,1.2166,0.0,36.21,576.0,287.0,1696.0,15247000000000.0,2.962e-06,Oslo_Norway
10.557,60.443,29954.0,2024-11-10 16:20:00,0.0081,1.3395,0.0,39.879,565.0,305.0,1728.0,14267000000000.0,3.077e-06,Oslo_Norway
10.555,60.515,29944.0,2024-11-10 16:30:00,0.008,1.4764,0.0,43.775,556.0,321.0,1758.0,13369000000000.0,3.198e-06,Oslo_Norway
10.552,60.586,29931.0,2024-11-10 16:40:00,0.0069,1.5414,0.0,45.766,553.0,338.0,1787.0,12542000000000.0,3.322e-06,Oslo_Norway
10.55,60.657,29911.0,2024-11-10 16:50:00,0.0061,1.4912,0.0,45.306,560.0,354.0,1815.0,11788000000000.0,3.45e-06,Oslo_Norway
10.549,60.728,29892.0,2024-11-10 17:00:00,0.0056,1.3629,0.0,43.077,580.0,370.0,1843.0,11097000000000.0,3.584e-06,Oslo_Norway
10.549,60.798,29865.0,2024-11-10 17:10:00,0.0049,1.2463,0.0,40.915,612.0,386.0,1870.0,10463000000000.0,3.722e-06,Oslo_Norway
10.551,60.867,29843.0,2024-11-10 17:20:00,0.0044,1.207,0.0,40.589,659.0,402.0,1896.0,9893000000000.0,3.871e-06,Oslo_Norway
10.553,60.935,29823.0,2024-11-10 17:30:00,0.0039,1.2279,0.0,41.869,724.0,419.0,1920.0,9342000000000.0,4.043e-06,Oslo_Norway
10.556,61.003,29806.0,2024-11-10 17:40:00,0.0035,1.1835,0.0,40.83,809.0,435.0,1945.0,8829000000000.0,4.238e-06,Oslo_Norway
10.56,61.07,29797.0,2024-11-10 17:50:00,0.0031,1.0136,0.0,36.619,917.0,452.0,1969.0,8354000000000.0,4.474e-06,Oslo_Norway
10.566,61.136,29787.0,2024-11-10 18:00:00,0.0029,0.9177,0.0,34.219,1039.0,469.0,1994.0,7902000000000.0,4.734e-06,Oslo_Norway
10.573,61.202,29780.0,2024-11-10 18:10:00,0.0032,0.9601,0.0,35.682,1175.0,487.0,2021.0,7464000000000.0,5.038e-06,Oslo_Norway
10.581,61.267,29774.0,2024-11-10 18:20:00,0.0035,0.8587,0.0,33.102,1313.0,505.0,2049.0,7036000000000.0,5.367e-06,Oslo_Norway
10.591,61.331,29774.0,2024-11-10 18:30:00,0.0036,0.8301,0.0,32.664,1453.0,524.0,2080.0,6610000000000.0,5.719e-06,Oslo_Norway
10.601,61.396,29770.0,2024-11-10 18:40:00,0.0039,0.8433,0.0,34.054,1594.0,543.0,2112.0,6187000000000.0,6.098e-06,Oslo_Norway
10.612,61.459,29770.0,2024-11-10 18:50:00,0.0042,0.7669,0.0,32.436,1734.0,563.0,2147.0,5765000000000.0,6.506e-06,Oslo_Norway
10.624,61.523,29767.0,2024-11-10 19:00:00,0.0046,0.8072,0.0,34.308,1873.0,584.0,2185.0,5347000000000.0,6.947e-06,Oslo_Norway
10.638,61.586,29767.0,2024-11-10 19:10:00,0.0054,0.7464,0.0,32.744,2004.0,606.0,2222.0,4940000000000.0,7.42e-06,Oslo_Norway
10.652,61.649,29760.0,2024-11-10 19:20:00,0.0064,0.776,0.0,33.971,2108.0,630.0,2260.0,4541000000000.0,7.912e-06,Oslo_Norway
10.666,61.712,29754.0,2024-11-10 19:30:00,0.0077,0.7643,0.0,33.69,2185.0,655.0,2299.0,4156000000000.0,8.426e-06,Oslo_Norway
10.68,61.774,29744.0,2024-11-10 19:40:00,0.0096,0.7546,0.0,33.432,2234.0,682.0,2340.0,3783000000000.0,8.964e-06,Oslo_Norway
10.695,61.836,29728.0,2024-11-10 19:50:00,0.0128,0.8043,0.0,30.759,2253.0,712.0,2377.0,3433000000000.0,9.521e-06,Oslo_Norway
10.709,61.898,29708.0,2024-11-10 20:00:00,0.017,0.7844,0.0,30.114,2228.0,744.0,2414.0,3102000000000.0,1.0084e-05,Oslo_Norway
10.723,61.96,29682.0,2024-11-10 20:10:00,0.0202,0.8203,0.0,30.923,2180.0,779.0,2452.0,2791000000000.0,1.069e-05,Oslo_Norway
10.738,62.022,29649.0,2024-11-10 20:20:00,0.0236,0.8784,0.0,32.239,2127.0,819.0,2487.0,2503000000000.0,1.1353e-05,Oslo_Norway
10.751,62.084,29606.0,2024-11-10 20:30:00,0.0268,0.9051,0.0,32.744,2077.0,863.0,2521.0,2239000000000.0,1.2084e-05,Oslo_Norway
10.765,62.146,29557.0,2024-11-10 20:40:00,0.0307,0.9232,0.0,33.619,2048.0,915.0,2556.0,1995000000000.0,1.2903e-05,Oslo_Norway
10.778,62.208,29498.0,2024-11-10 20:50:00,0.0347,0.9302,0.0,34.171,2077.0,974.0,2592.0,1770000000000.0,1.3821e-05,Oslo_Norway
10.791,62.271,29426.0,2024-11-10 21:00:00,0.0381,0.8905,0.0,33.48,2213.0,1041.0,2630.0,1566000000000.0,1.4843e-05,Oslo_Norway
10.804,62.333,29344.0,2024-11-10 21:10:00,0.0352,0.7921,0.0,30.937,2511.0,1116.0,2669.0,1382000000000.0,1.5869e-05,Oslo_Norway
10.816,62.396,29252.0,2024-11-10 21:20:00,0.0339,0.677,0.0,27.479,2965.0,1196.0,2710.0,1223000000000.0,1.6955e-05,Oslo_Norway
10.826,62.457,29150.0,2024-11-10 21:30:00,0.033,0.5818,0.0,24.228,3461.0,1278.0,2754.0,1085000000000.0,1.8025e-05,Oslo_Norway
10.836,62.519,29032.0,2024-11-10 21:40:00,0.0334,0.5037,0.0,21.805,3969.0,1364.0,2802.0,967000000000.0,1.9026e-05,Oslo_Norway
10.844,62.579,28907.0,2024-11-10 21:50:00,0.0358,0.4303,0.0,19.359,4552.0,1454.0,2856.0,866000000000.0,1.9903e-05,Oslo_Norway
10.85,62.639,28773.0,2024-11-10 22:00:00,0.0388,0.3394,0.0,15.933,5294.0,1500.0,2914.0,781000000000.0,2.007e-05,Oslo_Norway
10.854,62.698,28638.0,2024-11-10 22:10:00,0.0454,0.2481,0.0,12.123,6198.0,1500.0,2979.0,713000000000.0,1.9427e-05,Oslo_Norway
10.859,62.757,28514.0,2024-11-10 22:20:00,0.0515,0.1736,0.0,8.759,7258.0,1500.0,3047.0,661000000000.0,1.8262e-05,Oslo_Norway
10.865,62.816,28406.0,2024-11-10 22:30:00,0.0543,0.1128,0.0,5.827,8484.0,1500.0,3112.0,624000000000.0,1.6388e-05,Oslo_Norway
10.871,62.874,28317.0,2024-11-10 22:40:00,0.0577,0.0669,0.0,3.391,9784.0,1500.0,3175.0,597000000000.0,1.3838e-05,Oslo_Norway
10.878,62.932,28255.0,2024-11-10 22:50:00,0.0609,0.0394,0.0,1.921,11026.0,1500.0,3237.0,579000000000.0,1.1444e-05,Oslo_Norway
10.885,62.99,28215.0,2024-11-10 23:00:00,0.0641,0.0263,0.0,1.239,12204.0,1500.0,3295.0,565000000000.0,1.0112e-05,Oslo_Norway
10.893,63.048,28182.0,2024-11-10 23:10:00,0.0686,0.0228,0.0,1.065,13338.0,1500.0,3345.0,554000000000.0,9.988e-06,Oslo_Norway
10.9,63.105,28156.0,2024-11-10 23:20:00,0.0718,0.024,0.0,1.134,14425.0,1500.0,3387.0,545000000000.0,1.0458e-05,Oslo_Norway
10.907,63.163,28133.0,2024-11-10 23:30:00,0.0743,0.0223,0.0,1.059,15443.0,1500.0,3426.0,537000000000.0,1.0722e-05,Oslo_Norway
10.914,63.221,28107.0,2024-11-10 23:40:00,0.0761,0.021,0.0,1.004,16382.0,1500.0,3467.0,528000000000.0,1.0865e-05,Oslo_Norway
10.921,63.279,28084.0,2024-11-10 23:50:00,0.0768,0.0198,0.0,0.953,17237.0,1500.0,3508.0,520000000000.0,1.092e-05,Oslo_Norway
10.927,63.338,28061.0,2024-11-11 00:00:00,0.0765,0.019,0.0,0.913,18037.0,1500.0,3549.0,511000000000.0,1.0975e-05,Oslo_Norway
10.934,63.397,28041.0,2024-11-11 00:10:00,0.0854,0.0194,0.0,0.936,18782.0,1500.0,3591.0,503000000000.0,1.1201e-05,Oslo_Norway
10.939,63.455,28015.0,2024-11-11 00:20:00,0.0925,0.0163,0.0,0.771,19447.0,1500.0,3636.0,494000000000.0,1.0544e-05,Oslo_Norway
10.945,63.514,27992.0,2024-11-11 00:30:00,0.0978,0.0133,0.0,0.62,20029.0,1500.0,3682.0,486000000000.0,9.993e-06,Oslo_Norway
10.951,63.573,27972.0,2024-11-11 00:40:00,0.102,0.0125,0.0,0.563,20565.0,1500.0,3723.0,479000000000.0,9.631e-06,Oslo_Norway
10.957,63.632,27956.0,2024-11-11 00:50:00,0.1035,0.0124,0.0,0.554,21023.0,1500.0,3767.0,472000000000.0,1.0019e-05,Oslo_Norway
10.964,63.691,27936.0,2024-11-11 01:00:00,0.1025,0.0117,0.0,0.505,21413.0,1500.0,3813.0,465000000000.0,9.776e-06,Oslo_Norway
10.97,63.75,27917.0,2024-11-11 01:10:00,0.1039,0.0114,0.0,0.483,21729.0,1500.0,3863.0,458000000000.0,9.913e-06,Oslo_Norway
10.977,63.809,27897.0,2024-11-11 01:20:00,0.1183,0.0093,0.0,0.434,22008.0,1500.0,3905.0,451000000000.0,9.095e-06,Oslo_Norway
10.984,63.868,27887.0,2024-11-11 01:30:00,0.1318,0.0129,0.0,0.526,22191.0,1500.0,3949.0,445000000000.0,1.0763e-05,Oslo_Norway
10.992,63.926,27867.0,2024-11-11 01:40:00,0.1456,0.0122,0.0,0.48,22287.0,1500.0,3993.0,439000000000.0,1.0359e-05,Oslo_Norway
11.0,63.984,27858.0,2024-11-11 01:50:00,0.1585,0.0146,0.0,0.577,22275.0,1500.0,4040.0,432000000000.0,1.1634e-05,Oslo_Norway
11.01,64.042,27841.0,2024-11-11 02:00:00,0.173,0.0144,0.0,0.557,22162.0,1500.0,4091.0,425000000000.0,1.1617e-05,Oslo_Norway
11.02,64.1,27831.0,2024-11-11 02:10:00,0.1729,0.0166,0.0,0.64,22019.0,1500.0,4138.0,419000000000.0,1.2471e-05,Oslo_Norway
11.031,64.157,27805.0,2024-11-11 02:20:00,0.1738,0.0101,0.0,0.357,21856.0,1500.0,4181.0,412000000000.0,9.674e-06,Oslo_Norway
11.042,64.215,27795.0,2024-11-11 02:30:00,0.1733,0.012,0.0,0.426,21654.0,1500.0,4224.0,407000000000.0,1.0505e-05,Oslo_Norway
11.054,64.272,27772.0,2024-11-11 02:40:00,0.1695,0.004,0.0,0.133,21410.0,1500.0,4265.0,402000000000.0,5.962e-06,Oslo_Norway
10.612,59.834,29852.0,2024-11-10 15:00:00,0.0029,2.0792,0.0,37.45,249.0,128.0,1466.0,29706000000000.0,1.642e-06,Oslo_Norway
10.61,59.914,29879.0,2024-11-10 15:10:00,0.0035,1.503,0.0,31.195,322.0,157.0,1493.0,27167000000000.0,1.827e-06,Oslo_Norway
10.607,59.993,29898.0,2024-11-10 15:20:00,0.0045,1.273,0.0,29.119,393.0,182.0,1520.0,25096000000000.0,2.012e-06,Oslo_Norway
10.603,60.071,29918.0,2024-11-10 15:30:00,0.0053,1.3817,0.0,32.93,450.0,205.0,1548.0,23296000000000.0,2.186e-06,Oslo_Norway
10.6,60.148,29931.0,2024-11-10 15:40:00,0.0064,1.5221,0.0,37.263,492.0,226.0,1578.0,21683000000000.0,2.349e-06,Oslo_Norway
10.597,60.223,29944.0,2024-11-10 15:50:00,0.0079,1.5229,0.0,38.824,519.0,245.0,1608.0,20221000000000.0,2.501e-06,Oslo_Norway
10.594,60.298,29951.0,2024-11-10 16:00:00,0.0092,1.4298,0.0,38.275,529.0,264.0,1639.0,18872000000000.0,2.637e-06,Oslo_Norway
10.591,60.371,29957.0,2024-11-10 16:10:00,0.0085,1.3508,0.0,37.648,525.0,281.0,1670.0,17626000000000.0,2.754e-06,Oslo_Norway
10.589,60.444,29954.0,2024-11-10 16:20:00,0.0082,1.3447,0.0,38.433,516.0,299.0,1700.0,16493000000000.0,2.864e-06,Oslo_Norway
